syw,zip
7081127536735028,60195 
7081057574333370,60195 
7081057583770463,60195 
7081060540041564,60195 
7081035208019946,60195 
7081107631707684,60195 
7081077599099343,60195 
7081087600463966,60195 
7081107563431063,60195 
7081067546724200,60195 
7081087532644659,60195 
7081047562359701,60195 
7081087585421773,60195 
7081314296770987,60195 
7081107550182851,60195 
7081017494014096,60195 
7081057515901509,60195 
7081127574513907,60195 
7081047558211445,60195 
7081037597249357,60195 
7081167583538867,60195 
7081077613574289,60195 
7081057570940251,60195 
7081225267483790,60195 
7081017482994721,60195 
7081095331542255,60195 
7081020118792998,60194 
7081067585508449,60194 
7081243580759937,60194 
7081107561905662,60194 
7081243600468717,60194 
7081077575577049,60193 
7081131621167410,60193 
7081235198928409,60193 
7081195462102901,60193 
7081027509742359,60193 
7081256688710958,60193 
7081012355080211,60193 
7081045043874595,60193 
7081107300328747,60193 
7081177577989877,60193 
7081296820891050,60193 
7081093481561415,60193 
7081023368929971,60192 
7081310779414143,60192 
7081266383138033,60192 
7081097520102818,60192 
7081037594595968,60192 
7081186098883139,60192 
7081027509848743,60192 
7081037611782029,60192 
7081027528892151,60192 
7081057535195264,60192 
7081265056635168,60192 
7081091903461453,60192 
7081117602604448,60192 
7081257318532952,60192 
7081037596491778,60192 
7081086487049005,60192 
7081037586706003,60192 
7081024842667336,60190 
7081127559897176,60190 
7081117612647700,60189 
7081167583975002,60189 
7081251902696380,60189 
7081057529712843,60189 
7081087608475566,60189 
7081225984271965,60189 
7081254281397638,60188 
7081245321781401,60188 
7081107604588988,60188 
7081177577001608,60188 
7081057561902435,60188 
7081183815232260,60188 
7081246446063071,60188 
7081274449040243,60188 
7081127528527706,60188 
7081245651492249,60188 
7081235307457043,60188 
7081020091150107,60188 
7081177569719282,60187 
7081011642392074,60187 
7081296640957461,60187 
7081071066528850,60187 
7081097567045961,60185 
7081050288301502,60185 
7081326037720493,60185 
7081147620726014,60185 
7081137586300409,60184 
7081032290685833,60184 
7081062353264242,60184 
7081140211282893,60181 
7081137572097308,60181 
7081167529778932,60179 
7081067421074069,60179 
7081076768166131,60179 
7081116351064556,60179 
7081147608009169,60179 
7081157613071187,60179 
7081076816490731,60179 
7081175538735702,60179 
7081167506818123,60179 
7081027527266571,60179 
7081167580740144,60179 
7081067533007684,60179 
7081177604905383,60179 
7081067602737054,60179 
7081284465354147,60179 
7081097516488015,60179 
7081317137022161,60179 
7081177551508594,60179 
7081187584192696,60179 
7081087539545727,60179 
7081077604369525,60179 
7081087535776847,60179 
7081167564726838,60179 
7081137580245790,60179 
7081227029271000,60179 
7081147582528358,60179 
7081167527817534,60179 
7081316195851602,60179 
7081057578732908,60179 
7081187550181269,60179 
7081167531570418,60179 
7081167527538783,60179 
7081080172831439,60178 
7081027547995076,60177 
7081057578070804,60175 
7081010679891149,60175 
7081224335123553,60175 
7081067608310575,60175 
7081010018293825,60175 
7081304475062157,60175 
7081032345893671,60174 
7081235170723430,60174 
7081132016242677,60174 
7081097529728142,60174 
7081117558948351,60174 
7081234000617045,60174 
7081257366894445,60174 
7081245614584702,60174 
7081012416144451,60174 
7081067531728604,60174 
7081137582624323,60174 
7081057569667832,60174 
7081117590760939,60173 
7081087385317106,60173 
7081147584313056,60173 
7081057576759853,60173 
7081027492188685,60173 
7081077564083793,60173 
7081077562532197,60173 
7081225540188190,60173 
7081027537485419,60173 
7081043585552794,60173 
7081027511076390,60173 
7081027520477688,60173 
7081027534245998,60173 
7081107551454408,60173 
7081236837854824,60173 
7081087606197311,60173 
7081027554801050,60173 
7081107563680289,60173 
7081237141359625,60173 
7081117558490974,60173 
7081127505263440,60173 
7081167530665037,60173 
7081033922723208,60172 
7081137167307518,60172 
7081037621618312,60172 
7081275374379381,60172 
7081127547745867,60172 
7081093389863269,60172 
7081137599284194,60172 
7081157608044025,60172 
7081156921761141,60172 
7081235770232444,60172 
7081060519548649,60172 
7081116170997721,60172 
7081027504611245,60169 
7081157628460011,60169 
7081177596368426,60169 
7081047600854721,60169 
7081027529718116,60169 
7081256554165345,60169 
7081137580141593,60169 
7081226219034038,60169 
7081027514797976,60169 
7081117571847002,60169 
7081017542049557,60169 
7081117629453308,60169 
7081227236316358,60169 
7081017526156238,60169 
7081185918484201,60169 
7081236244648124,60169 
7081157577032290,60169 
7081177607018671,60169 
7081067597778253,60169 
7081217430983491,60169 
7081027497266536,60169 
7081147574712838,60169 
7081177628300744,60169 
7081087530935265,60169 
7081256591874438,60169 
7081095427061756,60169 
7081127528522608,60169 
7081177606350265,60169 
7081077610586708,60169 
7081090356696730,60169 
7081107606023711,60169 
7081137578080381,60169 
7081167529425781,60169 
7081127574197743,60169 
7081117631352423,60169 
7081123457753074,60169 
7081137574923030,60169 
7081037607388419,60169 
7081177552748231,60169 
7081326117761888,60169 
7081133331667655,60169 
7081047553251164,60169 
7081091672088958,60169 
7081037618577588,60169 
7081075098410615,60169 
7081014952657201,60169 
7081157550200419,60169 
7081177552860689,60169 
7081226992889707,60169 
7081095911248059,60169 
7081225650100548,60169 
7081067602253540,60169 
7081097559289452,60169 
7081243580658816,60169 
7081173486693700,60169 
7081157616382870,60169 
7081273934856469,60169 
7081047407864071,60169 
7081236514218418,60169 
7081177556171935,60169 
7081087584090553,60169 
7081097517716992,60169 
7081325947166946,60169 
7081097508931451,60169 
7081017537612542,60169 
7081167555535552,60169 
7081097225268435,60169 
7081097532423285,60169 
7081127501047938,60169 
7081027513409102,60169 
7081082059153283,60169 
7081140735072309,60169 
7081284476306581,60169 
7081127548826724,60169 
7081133330031093,60169 
7081057556669528,60169 
7081107606493971,60169 
7081167564979676,60169 
7081085254151739,60169 
7081214475335893,60164 
7081053691924456,60163 
7081286008142830,60162 
7081055403475495,60160 
7081127501072803,60156 
7081090162714024,60156 
7081326566196420,60156 
7081303407183990,60156 
7081235998876709,60156 
7081077565286122,60156 
7081315802485275,60156 
7081253330824543,60156 
7081107631846748,60156 
7081087556202566,60156 
7081023950184407,60156 
7081067536534783,60154 
7081316017527240,60153 
7081120763361055,60153 
7081273272219742,60152 
7081127579821529,60152 
7081010685429801,60152 
7081133289238061,60152 
7081177566684026,60148 
7081077576221530,60148 
7081037621510212,60148 
7081137598363858,60148 
7081160194349725,60148 
7081060681537024,60148 
7081047555907599,60148 
7081276469728441,60148 
7081286590821395,60143 
7081014833770454,60143 
7081153447473194,60143 
7081317260483404,60143 
7081284168202676,60142 
7081177568448818,60142 
7081227316114160,60142 
7081160501615115,60142 
7081027521044180,60142 
7081032377538756,60142 
7081244001914705,60142 
7081060560204761,60142 
7081017507678218,60142 
7081057550397563,60142 
7081047565344767,60142 
7081057514386900,60142 
7081284277841331,60142 
7081063412080207,60142 
7081032208619023,60142 
7081010099629426,60140 
7081021257452113,60140 
7081077605713358,60140 
7081223977324776,60140 
7081163323905698,60139 
7081224904846170,60139 
7081177596472186,60139 
7081197504787715,60139 
7081273934937319,60139 
7081177550392982,60139 
7081325373020153,60139 
7081147627625888,60139 
7081187609457025,60139 
7081155180390832,60139 
7081177629750566,60139 
7081042353314700,60139 
7081256633281469,60137 
7081060173486409,60136 
7081133331698346,60136 
7081097577946802,60136 
7081030637692181,60135 
7081037596390871,60134 
7081156050998258,60134 
7081032210312948,60134 
7081061070958870,60134 
7081264208288935,60134 
7081077621704522,60133 
7081087556157760,60133 
7081243038833045,60133 
7081126397369158,60133 
7081327013900513,60133 
7081125653814659,60133 
7081080370068719,60133 
7081106321274237,60131 
7081177556288234,60130 
7081011406615546,60130 
7081117614882834,60130 
7081297323274182,60130 
7081057576351438,60126 
7081011043619380,60126 
7081104672744403,60126 
7081325835027499,60126 
7081236480024055,60123 
7081156048870627,60123 
7081323574527803,60123 
7081097528292272,60123 
7081087574032078,60123 
7081087583966944,60123 
7081181579789319,60123 
7081134754865297,60123 
7081020782966894,60123 
7081017472712976,60120 
7081177554810658,60120 
7081246128705213,60120 
7081117579582528,60120 
7081021256312862,60120 
7081012264690092,60120 
7081097564805698,60120 
7081017551858435,60120 
7081087132228697,60120 
7081226267839627,60120 
7081037605175610,60120 
7081067558263725,60118 
7081134749727172,60118 
7081213359900152,60118 
7081047566532014,60118 
7081325215782564,60118 
7081047617739352,60118 
7081294308172036,60118 
7081061302153001,60110 
7081071489171650,60110 
7081031380113078,60110 
7081027532955606,60110 
7081020113913367,60110 
7081107634344931,60109 
7081243955458313,60108 
7081117567862957,60108 
7081014850070119,60108 
7081183815241931,60108 
7081314356726416,60108 
7081167575147289,60108 
7081250729382869,60108 
7081316716820573,60107 
7081014556236840,60107 
7081257087127885,60107 
7081177571385098,60107 
7081226822015812,60107 
7081047556845756,60107 
7081040741984135,60107 
7081067576148486,60107 
7081053457455216,60107 
7081077576293091,60107 
7081091008307403,60107 
7081177574196864,60107 
7081157586520483,60107 
7081223529244662,60107 
7081137595899037,60107 
7081275841712479,60106 
7081010331455358,60106 
7081034758432922,60104 
7081163465247982,60103 
7081142363231272,60103 
7081012128245174,60103 
7081316211503070,60103 
7081277279890249,60103 
7081047601028077,60103 
7081293953222948,60103 
7081010933801355,60103 
7081295601349841,60103 
7081323554454705,60102 
7081087559584200,60102 
7081246083038634,60102 
7081010504261039,60102 
7081167562456818,60102 
7081155253144165,60102 
7081085210633465,60102 
7081253484222510,60102 
7081021261860202,60102 
7081147079609760,60102 
7081316293260771,60102 
7081097549726456,60101 
7081161433277966,60101 
7081067598944912,60101 
7081085224491918,60101 
7081117551600496,60101 
7081087601595477,60098 
7081033585167008,60098 
7081313432848780,60097 
7081097510473781,60096 
7081057577592063,60096 
7081027540190113,60093 
7081083503222567,60091 
7081117574456983,60090 
7081234400562502,60090 
7081227161991076,60090 
7081067612648960,60090 
7081104710808830,60090 
7081147589230651,60090 
7081013996958328,60090 
7081177608447374,60090 
7081057541556558,60089 
7081037585755027,60089 
7081211358173805,60089 
7081305406981381,60089 
7081107627935299,60089 
7081043605028593,60089 
7081077619409548,60089 
7081087604199723,60089 
7081141750062118,60089 
7081141749728795,60089 
7081173305223465,60089 
7081043604671849,60089 
7081027518383617,60089 
7081067571120845,60089 
7081204734044337,60089 
7081110436985091,60089 
7081087607644493,60089 
7081107554846410,60089 
7081107555599257,60089 
7081107559426606,60089 
7081107553965922,60089 
7081097531851262,60089 
7081107552691669,60089 
7081107555030048,60089 
7081107554605360,60089 
7081067541874968,60089 
7081097504102263,60089 
7081027539242834,60089 
7081107556807253,60089 
7081107562706416,60089 
7081107560957615,60089 
7081107559315395,60089 
7081107560983579,60089 
7081107562456731,60089 
7081107560856627,60089 
7081107559633391,60089 
7081067541890055,60089 
7081235952431574,60089 
7081087587637160,60089 
7081067612916086,60089 
7081247468020668,60085 
7081160505475110,60085 
7081147586711075,60085 
7081077573929465,60085 
7081032267843621,60084 
7081044023895779,60084 
7081307465759625,60084 
7081323397972053,60084 
7081117606878584,60084 
7081013631241205,60084 
7081240014839913,60083 
7081013347060196,60083 
7081021788574898,60081 
7081011530247653,60081 
7081317453357241,60081 
7081067571112255,60079 
7081043591752156,60077 
7081077571606206,60077 
7081047632917256,60076 
7081141750010588,60076 
7081087585572260,60076 
7081057565091789,60076 
7081117557251765,60074 
7081133318562705,60074 
7081050148004361,60074 
7081097579541320,60074 
7081276235861609,60073 
7081233412074902,60073 
7081243541324359,60073 
7081141748940292,60073 
7081141749890140,60073 
7081067572325625,60073 
7081223934880415,60073 
7081265725232108,60073 
7081014952627402,60073 
7081265491114860,60073 
7081243942105753,60073 
7081013629373879,60073 
7081226574934913,60070 
7081254795343748,60070 
7081016782534021,60070 
7081057551845560,60070 
7081113492440886,60070 
7081057515266580,60069 
7081127520574029,60068 
7081022448613365,60068 
7081296664444495,60068 
7081127560861336,60068 
7081156912442511,60068 
7081100493448380,60068 
7081225580395523,60068 
7081124165243036,60068 
7081156048917493,60067 
7081187544213111,60067 
7081177563944860,60067 
7081177598216987,60067 
7081177573158709,60067 
7081187591850815,60067 
7081187558487098,60067 
7081115892235808,60067 
7081017508122042,60067 
7081016470325559,60067 
7081127515041307,60067 
7081127511759035,60067 
7081047624080816,60067 
7081167538568324,60067 
7081117412235920,60067 
7081057552651637,60067 
7081177560034103,60067 
7081167554237093,60067 
7081195655684665,60067 
7081265574900284,60067 
7081167561675541,60067 
7081047562818664,60067 
7081021008775861,60067 
7081087574601336,60067 
7081127582359533,60067 
7081167514305535,60064 
7081045549423632,60062 
7081236714557227,60062 
7081087574619536,60062 
7081227432581573,60062 
7081087541481598,60061 
7081047600946907,60061 
7081167558217349,60061 
7081177570121627,60061 
7081137585368803,60061 
7081276624208115,60061 
7081037601625501,60061 
7081043271875657,60061 
7081246856426446,60061 
7081246211126806,60061 
7081105858751393,60061 
7081077371918959,60061 
7081015893043294,60060 
7081244174463498,60060 
7081205587325657,60060 
7081087571847510,60060 
7081157600160993,60060 
7081087560511408,60060 
7081246444365593,60060 
7081147588498960,60060 
7081187567608171,60060 
7081147603138518,60060 
7081235374969987,60060 
7081295616932532,60060 
7081157611283628,60056 
7081226588044121,60056 
7081010956844217,60056 
7081112003938792,60056 
7081214398388037,60056 
7081133285366296,60056 
7081147579240744,60056 
7081057508451116,60056 
7081054878670839,60056 
7081184505394147,60056 
7081137565027882,60056 
7081236509383789,60053 
7081167542872803,60053 
7081297404674847,60053 
7081047632741979,60053 
7081077621561849,60053 
7081187628292445,60053 
7081257469898822,60053 
7081256432645831,60051 
7081235008068842,60051 
7081246984321642,60050 
7081014952730941,60050 
7081014414458875,60050 
7081253298881030,60050 
7081226921417174,60047 
7081154675753695,60047 
7081157586877750,60047 
7081017554519554,60047 
7081052135870796,60047 
7081041965798276,60047 
7081047576381949,60047 
7081027499719599,60047 
7081226061404131,60047 
7081177592493004,60047 
7081195757530899,60047 
7081057545024207,60047 
7081047575595291,60047 
7081127533292684,60047 
7081131053715553,60047 
7081047577418625,60046 
7081256978683238,60046 
7081067569061118,60046 
7081067568625632,60046 
7081057573445043,60046 
7081137533159478,60046 
7081117597492486,60046 
7081067528391564,60046 
7081024175190013,60046 
7081071734628918,60045 
7081040426056456,60044 
7081107623538071,60042 
7081324501301825,60042 
7081107561581695,60040 
7081267167155193,60040 
7081136191460509,60033 
7081010101661292,60033 
7081057555975827,60031 
7081013340558006,60031 
7081244457267475,60031 
7081013347193930,60031 
7081067555047766,60031 
7081243489704836,60031 
7081133667502278,60030 
7081043272534444,60030 
7081021429686929,60030 
7081090881904948,60030 
7081062575564411,60030 
7081315350703996,60030 
7081157566786526,60026 
7081077611084570,60025 
7081107610105306,60025 
7081103287257553,60025 
7081183920797207,60025 
7081080062856009,60021 
7081127519611113,60021 
7081136723239892,60018 
7081136394470404,60018 
7081213837188982,60018 
7081162598575269,60018 
7081043848366727,60018 
7081043849247074,60018 
7081137540296958,60018 
7081077588245246,60018 
7081057509281546,60018 
7081083997804524,60018 
7081053946801962,60018 
7081023973084386,60018 
7081093859506083,60017 
7081187551861513,60016 
7081147619170463,60016 
7081077573416356,60016 
7081325410662850,60016 
7081067600930602,60016 
7081057520658615,60016 
7081254312923378,60016 
7081097528646543,60016 
7081087598325193,60016 
7081145645751082,60016 
7081023624569462,60016 
7081067601775303,60016 
7081264325847332,60016 
7081187550445219,60016 
7081185830500324,60016 
7081187562203259,60016 
7081137586039569,60016 
7081187562558546,60016 
7081067602392173,60016 
7081067599919012,60016 
7081265360442723,60016 
7081077542820282,60016 
7081137584511817,60016 
7081140898120697,60016 
7081167551175122,60016 
7081187551465836,60016 
7081147570362661,60016 
7081027544272727,60016 
7081187547731168,60016 
7081087046633487,60016 
7081257039728731,60016 
7081187547740151,60016 
7081147581125719,60016 
7081087601115672,60016 
7081187561848252,60016 
7081253331212003,60016 
7081187549497396,60016 
7081187549574442,60016 
7081095042674082,60016 
7081087603786595,60016 
7081263517344991,60016 
7081147621334180,60016 
7081187551615802,60016 
7081187562308009,60016 
7081177568661014,60016 
7081077623197832,60016 
7081167542928662,60016 
7081084357836577,60016 
7081057524475685,60015 
7081110328982008,60015 
7081177554510258,60015 
7081244272295636,60015 
7081126339746380,60015 
7081087603072939,60015 
7081037585965147,60015 
7081077617650184,60015 
7081097530559239,60015 
7081057554796109,60015 
7081057532618219,60015 
7081132404450288,60014 
7081132400904767,60014 
7081033416488813,60014 
7081010100828884,60014 
7081205557489715,60014 
7081050851839680,60014 
7081032164052904,60014 
7081263439425902,60014 
7081010100487616,60014 
7081010101132898,60014 
7081047599309042,60014 
7081047563451614,60014 
7081107566507752,60014 
7081127513929016,60014 
7081046305288011,60014 
7081227441896699,60014 
7081125915266623,60014 
7081010136583917,60014 
7081155253122203,60014 
7081050848171981,60014 
7081137549642400,60013 
7081050848440840,60013 
7081067600756726,60013 
7081255666090565,60013 
7081247423575079,60013 
7081253858211651,60013 
7081273350173308,60012 
7081067599958796,60012 
7081067601790674,60012 
7081023949621386,60012 
7081187623569755,60011 
7081236466095947,60010 
7081287197870090,60010 
7081247251494443,60010 
7081215169293488,60010 
7081114330925062,60010 
7081010100306758,60010 
7081127582404735,60010 
7081147617058595,60010 
7081324251246386,60010 
7081011476044775,60010 
7081211111508917,60010 
7081243393171551,60010 
7081175636235217,60010 
7081027550197339,60010 
7081117588690940,60010 
7081051720280643,60010 
7081021359006510,60010 
7081157588136072,60010 
7081137533864879,60010 
7081316720189387,60008 
7081137540806525,60008 
7081057516882740,60008 
7081197521601188,60008 
7081077544166908,60008 
7081030738358740,60008 
7081077626402478,60007 
7081117556572633,60007 
7081011523335747,60007 
7081137552150333,60007 
7081300834531080,60005 
7081057547176153,60005 
7081227487645356,60005 
7081027539083907,60005 
7081067560078095,60005 
7081037605750503,60005 
7081267020973378,60005 
7081315302454300,60005 
7081127582333322,60005 
7081087545905873,60004 
7081315931712193,60004 
7081307445910298,60004 
7081167515062275,60004 
7081167504920053,60004 
7081327443521475,60004 
7081033399768611,60004 
7081087565230616,60004 
7081186546875067,60004 
7081044785814489,60004 
7081014608134068,60002 
7081067561638426,60001 
