"","syw","state","startZip","endZip","miles","hours"
"411","7081077581356644","GA","30281 ","30328",41.2646884,0.755277777777778
"412","7081077590090341","GA","30281 ","30328",41.2646884,0.755277777777778
"413","7081077563539282","GA","30281 ","30328",41.2646884,0.755277777777778
"414","7081157633305607","GA","30281 ","30328",41.2646884,0.755277777777778
"415","7081137574690266","GA","30281 ","30328",41.2646884,0.755277777777778
"416","7081052265474609","GA","30281 ","30328",41.2646884,0.755277777777778
"417","7081255662775383","GA","30274 ","30328",30.886687,0.621111111111111
"418","7081117578496316","GA","30274 ","30328",30.886687,0.621111111111111
"419","7081127538245851","GA","30270 ","30328",46.1526208,0.868055555555556
"420","7081087604507503","GA","30269 ","30328",46.0749458,0.885833333333333
"421","7081085604340180","GA","30269 ","30328",46.0749458,0.885833333333333
"422","7081314421010044","GA","30269 ","30328",46.0749458,0.885833333333333
"423","7081326589219506","GA","30269 ","30328",46.0749458,0.885833333333333
"424","7081165185479936","GA","30269 ","30328",46.0749458,0.885833333333333
"425","7081100391432627","GA","30263 ","30328",59.5537332,1.05027777777778
"426","7081113409962816","GA","30263 ","30328",59.5537332,1.05027777777778
"427","7081047558092886","GA","30260 ","30328",31.9293962,0.617222222222222
"428","7081286311277422","GA","30260 ","30328",31.9293962,0.617222222222222
"429","7081286527925087","GA","30260 ","30328",31.9293962,0.617222222222222
"430","7081097550453735","GA","30260 ","30328",31.9293962,0.617222222222222
"431","7081137586698323","GA","30260 ","30328",31.9293962,0.617222222222222
"432","7081225966310856","GA","30253 ","30328",44.7892692,0.821388888888889
"433","7081167521927552","GA","30252 ","30328",43.2780244,0.875833333333333
"434","7081127580362323","GA","30252 ","30328",43.2780244,0.875833333333333
"435","7081123919104171","GA","30238 ","30328",34.9270298,0.689722222222222
"436","7081103417395273","GA","30238 ","30328",34.9270298,0.689722222222222
"437","7081285927926141","GA","30236 ","30328",34.4056752,0.682222222222222
"438","7081057565796775","GA","30236 ","30328",34.4056752,0.682222222222222
"439","7081313891969473","GA","30228 ","30328",42.1209776,0.855
"440","7081137550727009","GA","30223 ","30328",52.8898396,1.06972222222222
"441","7081212092294659","GA","30215 ","30328",45.4541672,0.946111111111111
"442","7081223900621694","GA","30213 ","30328",33.1659822,0.709444444444444
"443","7081244449633677","GA","30189 ","30328",27.6112876,0.581388888888889
"444","7081113257801892","GA","30189 ","30328",27.6112876,0.581388888888889
"445","7081010951389895","GA","30188 ","30328",19.3646882,0.566111111111111
"446","7081317308945042","GA","30187 ","30328",42.9151268,0.7775
"447","7081133851717500","GA","30184 ","30328",46.6304774,0.832222222222222
"448","7081224100948119","GA","30184 ","30328",46.6304774,0.832222222222222
"449","7081097587737878","GA","30184 ","30328",46.6304774,0.832222222222222
"450","7081012680089614","GA","30180 ","30328",43.205942,0.765555555555556
"451","7081326084112115","GA","30180 ","30328",43.205942,0.765555555555556
"452","7081012680197078","GA","30180 ","30328",43.205942,0.765555555555556
"453","7081227293343873","GA","30180 ","30328",43.205942,0.765555555555556
"454","7081102500836151","GA","30179 ","30328",50.0481774,0.921388888888889
"455","7081136587695221","GA","30171 ","30328",49.5311726,0.855833333333333
"456","7081167520743307","GA","30168 ","30328",21.730358,0.426388888888889
"457","7081090386241481","GA","30168 ","30328",21.730358,0.426388888888889
"458","7081237388621158","GA","30168 ","30328",21.730358,0.426388888888889
"459","7081052254962929","GA","30168 ","30328",21.730358,0.426388888888889
"460","7081226808063018","GA","30168 ","30328",21.730358,0.426388888888889
"461","7081097508657718","GA","30168 ","30328",21.730358,0.426388888888889
"462","7081136050795755","GA","30168 ","30328",21.730358,0.426388888888889
"463","7081247130271061","GA","30168 ","30328",21.730358,0.426388888888889
"464","7081326340891098","GA","30168 ","30328",21.730358,0.426388888888889
"465","7081103787646040","GA","30168 ","30328",21.730358,0.426388888888889
"466","7081147293464026","GA","30168 ","30328",21.730358,0.426388888888889
"467","7081136048250822","GA","30168 ","30328",21.730358,0.426388888888889
"468","7081230469355929","GA","30168 ","30328",21.730358,0.426388888888889
"469","7081265574290454","GA","30168 ","30328",21.730358,0.426388888888889
"470","7081157551563294","GA","30168 ","30328",21.730358,0.426388888888889
"471","7081265283492193","GA","30168 ","30328",21.730358,0.426388888888889
"472","7081135188930052","GA","30168 ","30328",21.730358,0.426388888888889
"473","7081072319997371","GA","30168 ","30328",21.730358,0.426388888888889
"474","7081213813981285","GA","30168 ","30328",21.730358,0.426388888888889
"475","7081142845122297","GA","30168 ","30328",21.730358,0.426388888888889
"476","7081264842671249","GA","30168 ","30328",21.730358,0.426388888888889
"477","7081155363452672","GA","30168 ","30328",21.730358,0.426388888888889
"478","7081223999052959","GA","30168 ","30328",21.730358,0.426388888888889
"479","7081077622042203","GA","30168 ","30328",21.730358,0.426388888888889
"480","7081167529916011","GA","30168 ","30328",21.730358,0.426388888888889
"481","7081317303834001","GA","30168 ","30328",21.730358,0.426388888888889
"482","7081182982976915","GA","30168 ","30328",21.730358,0.426388888888889
"483","7081053127635973","GA","30168 ","30328",21.730358,0.426388888888889
"484","7081156951066569","GA","30168 ","30328",21.730358,0.426388888888889
"485","7081133422640058","GA","30168 ","30328",21.730358,0.426388888888889
"486","7081147580412076","GA","30168 ","30328",21.730358,0.426388888888889
"487","7081126295497812","GA","30161 ","30328",63.5853764,1.0875
"488","7081234429177753","GA","30161 ","30328",63.5853764,1.0875
"489","7081313895499014","GA","30157 ","30328",35.252022,0.9
"490","7081012512741374","GA","30152 ","30328",24.051287,0.535833333333333
"491","7081150251141073","GA","30152 ","30328",24.051287,0.535833333333333
"492","7081297013781157","GA","30152 ","30328",24.051287,0.535833333333333
"493","7081246746449970","GA","30152 ","30328",24.051287,0.535833333333333
"494","7081235324198042","GA","30152 ","30328",24.051287,0.535833333333333
"495","7081235593120784","GA","30152 ","30328",24.051287,0.535833333333333
"496","7081157584821164","GA","30145 ","30328",54.3470226,0.985833333333333
"497","7081130578414908","GA","30145 ","30328",54.3470226,0.985833333333333
"498","7081207403892829","GA","30144 ","30328",21.031283,0.434444444444444
"499","7081274449102670","GA","30144 ","30328",21.031283,0.434444444444444
"500","7081057570201340","GA","30144 ","30328",21.031283,0.434444444444444
"501","7081193958665333","GA","30143 ","30328",57.4434588,1.01055555555556
"502","7081077616920505","GA","30143 ","30328",57.4434588,1.01055555555556
"503","7081150637984337","GA","30141 ","30328",31.203601,0.736666666666667
"504","7081077617645838","GA","30141 ","30328",31.203601,0.736666666666667
"505","7081146784007716","GA","30139 ","30328",56.0540084,0.935
"506","7081136038298732","GA","30139 ","30328",56.0540084,0.935
"507","7081037582397989","GA","30135 ","30328",38.8698128,0.755555555555556
"508","7081097527712965","GA","30135 ","30328",38.8698128,0.755555555555556
"509","7081037604569250","GA","30135 ","30328",38.8698128,0.755555555555556
"510","7081143252530147","GA","30135 ","30328",38.8698128,0.755555555555556
"511","7081237056085132","GA","30135 ","30328",38.8698128,0.755555555555556
"512","7081223596667423","GA","30134 ","30328",36.929802,0.691111111111111
"513","7081146243261441","GA","30134 ","30328",36.929802,0.691111111111111
"514","7081136202089131","GA","30134 ","30328",36.929802,0.691111111111111
"515","7081130380579310","GA","30132 ","30328",37.43935,0.887222222222222
"516","7081083431072407","GA","30127 ","30328",21.7558354,0.565277777777778
"517","7081147613578927","GA","30127 ","30328",21.7558354,0.565277777777778
"518","7081027545691842","GA","30127 ","30328",21.7558354,0.565277777777778
"519","7081192851851586","GA","30127 ","30328",21.7558354,0.565277777777778
"520","7081087548551955","GA","30127 ","30328",21.7558354,0.565277777777778
"521","7081307258573621","GA","30127 ","30328",21.7558354,0.565277777777778
"522","7081137564032099","GA","30127 ","30328",21.7558354,0.565277777777778
"523","7081157613404636","GA","30127 ","30328",21.7558354,0.565277777777778
"524","7081114093602924","GA","30127 ","30328",21.7558354,0.565277777777778
"525","7081117590939681","GA","30127 ","30328",21.7558354,0.565277777777778
"526","7081194794036614","GA","30127 ","30328",21.7558354,0.565277777777778
"527","7081255364998820","GA","30127 ","30328",21.7558354,0.565277777777778
"528","7081015114129237","GA","30127 ","30328",21.7558354,0.565277777777778
"529","7081017508111474","GA","30127 ","30328",21.7558354,0.565277777777778
"530","7081013744131350","GA","30127 ","30328",21.7558354,0.565277777777778
"531","7081163599264895","GA","30127 ","30328",21.7558354,0.565277777777778
"532","7081107623815206","GA","30127 ","30328",21.7558354,0.565277777777778
"533","7081226868588466","GA","30126 ","30328",16.5801948,0.413611111111111
"534","7081127552097808","GA","30126 ","30328",16.5801948,0.413611111111111
"535","7081322713118342","GA","30126 ","30328",16.5801948,0.413611111111111
"536","7081137244134992","GA","30126 ","30328",16.5801948,0.413611111111111
"537","7081167215321526","GA","30126 ","30328",16.5801948,0.413611111111111
"538","7081230470463241","GA","30126 ","30328",16.5801948,0.413611111111111
"539","7081017472839217","GA","30126 ","30328",16.5801948,0.413611111111111
"540","7081245608297790","GA","30126 ","30328",16.5801948,0.413611111111111
"541","7081246440571038","GA","30126 ","30328",16.5801948,0.413611111111111
"542","7081180221077461","GA","30126 ","30328",16.5801948,0.413611111111111
"543","7081027515693760","GA","30126 ","30328",16.5801948,0.413611111111111
"544","7081227166306270","GA","30126 ","30328",16.5801948,0.413611111111111
"545","7081127513482784","GA","30126 ","30328",16.5801948,0.413611111111111
"546","7081156951118600","GA","30126 ","30328",16.5801948,0.413611111111111
"547","7081177555669541","GA","30126 ","30328",16.5801948,0.413611111111111
"548","7081090337777914","GA","30126 ","30328",16.5801948,0.413611111111111
"549","7081256078109878","GA","30126 ","30328",16.5801948,0.413611111111111
"550","7081087564919813","GA","30126 ","30328",16.5801948,0.413611111111111
"551","7081255242771100","GA","30126 ","30328",16.5801948,0.413611111111111
"552","7081107578127409","GA","30126 ","30328",16.5801948,0.413611111111111
"553","7081127504761709","GA","30126 ","30328",16.5801948,0.413611111111111
"554","7081137540772545","GA","30126 ","30328",16.5801948,0.413611111111111
"555","7081296797870095","GA","30126 ","30328",16.5801948,0.413611111111111
"556","7081127559505977","GA","30126 ","30328",16.5801948,0.413611111111111
"557","7081072320865682","GA","30126 ","30328",16.5801948,0.413611111111111
"558","7081327266392624","GA","30126 ","30328",16.5801948,0.413611111111111
"559","7081122404511130","GA","30126 ","30328",16.5801948,0.413611111111111
"560","7081223325046733","GA","30126 ","30328",16.5801948,0.413611111111111
"561","7081233402848729","GA","30126 ","30328",16.5801948,0.413611111111111
"562","7081137243157655","GA","30125 ","30328",70.2219284,1.36277777777778
"563","7081155469874449","GA","30122 ","30328",27.8163496,0.521666666666667
"564","7081137093225636","GA","30122 ","30328",27.8163496,0.521666666666667
"565","7081067608012593","GA","30122 ","30328",27.8163496,0.521666666666667
"566","7081177560631262","GA","30122 ","30328",27.8163496,0.521666666666667
"567","7081087585113958","GA","30122 ","30328",27.8163496,0.521666666666667
"568","7081137610211804","GA","30121 ","30328",39.424723,0.674722222222222
"569","7081135403651046","GA","30120 ","30328",43.2345264,0.8125
"570","7081225434686655","GA","30120 ","30328",43.2345264,0.8125
"571","7081167532901166","GA","30120 ","30328",43.2345264,0.8125
"572","7081127508578273","GA","30120 ","30328",43.2345264,0.8125
"573","7081313970636233","GA","30120 ","30328",43.2345264,0.8125
"574","7081157592842640","GA","30117 ","30328",64.2223114,1.15333333333333
"575","7081037586894304","GA","30115 ","30328",25.9241866,0.668611111111111
"576","7081057566634140","GA","30115 ","30328",25.9241866,0.668611111111111
"577","7081010837883368","GA","30115 ","30328",25.9241866,0.668611111111111
"578","7081087601669330","GA","30115 ","30328",25.9241866,0.668611111111111
"579","7081246246984195","GA","30115 ","30328",25.9241866,0.668611111111111
"580","7081140710437220","GA","30115 ","30328",25.9241866,0.668611111111111
"581","7081315496756122","GA","30114 ","30328",38.1465032,0.685277777777778
"582","7081107624959540","GA","30114 ","30328",38.1465032,0.685277777777778
"583","7081047564439402","GA","30114 ","30328",38.1465032,0.685277777777778
"584","7081322460795540","GA","30110 ","30328",55.621514,0.949166666666667
"585","7081257343018126","GA","30106 ","30328",21.5731438,0.536388888888889
"586","7081092912257346","GA","30106 ","30328",21.5731438,0.536388888888889
"587","7081135457792449","GA","30106 ","30328",21.5731438,0.536388888888889
"588","7081135463287368","GA","30106 ","30328",21.5731438,0.536388888888889
"589","7081137527922121","GA","30106 ","30328",21.5731438,0.536388888888889
"590","7081103853554284","GA","30106 ","30328",21.5731438,0.536388888888889
"591","7081165202176002","GA","30106 ","30328",21.5731438,0.536388888888889
"592","7081137599932008","GA","30106 ","30328",21.5731438,0.536388888888889
"593","7081073957812492","GA","30105 ","30328",73.222669,1.24666666666667
"594","7081051707962270","GA","30104 ","30328",51.3810804,1.04666666666667
"595","7081127505908671","GA","30103 ","30328",55.7358516,0.907222222222222
"596","7081132235711494","GA","30103 ","30328",55.7358516,0.907222222222222
"597","7081067589858675","GA","30103 ","30328",55.7358516,0.907222222222222
"598","7081152295892729","GA","30103 ","30328",55.7358516,0.907222222222222
"599","7081087605314065","GA","30103 ","30328",55.7358516,0.907222222222222
"600","7081034421826583","GA","30103 ","30328",55.7358516,0.907222222222222
"601","7081207404481598","GA","30103 ","30328",55.7358516,0.907222222222222
"602","7081012376001840","GA","30103 ","30328",55.7358516,0.907222222222222
"603","7081152297525566","GA","30103 ","30328",55.7358516,0.907222222222222
"604","7081057550738667","GA","30103 ","30328",55.7358516,0.907222222222222
"605","7081133844140091","GA","30103 ","30328",55.7358516,0.907222222222222
"606","7081227009590270","GA","30102 ","30328",28.4048154,0.539722222222222
"607","7081137593772756","GA","30102 ","30328",28.4048154,0.539722222222222
"608","7081137585977876","GA","30102 ","30328",28.4048154,0.539722222222222
"609","7081012125778896","GA","30101 ","30328",31.6211818,0.603333333333333
"610","7081297272700963","GA","30101 ","30328",31.6211818,0.603333333333333
"611","7081067586083756","GA","30097 ","30328",19.5442728,0.4425
"612","7081067591309675","GA","30096 ","30328",16.6361208,0.402777777777778
"613","7081127512264332","GA","30096 ","30328",16.6361208,0.402777777777778
"614","7081065808614622","GA","30096 ","30328",16.6361208,0.402777777777778
"615","7081197139972229","GA","30096 ","30328",16.6361208,0.402777777777778
"616","7081147607317571","GA","30096 ","30328",16.6361208,0.402777777777778
"617","7081104921779820","GA","30096 ","30328",16.6361208,0.402777777777778
"618","7081127522809571","GA","30096 ","30328",16.6361208,0.402777777777778
"619","7081097586372826","GA","30096 ","30328",16.6361208,0.402777777777778
"620","7081147607771249","GA","30096 ","30328",16.6361208,0.402777777777778
"621","7081087568593713","GA","30096 ","30328",16.6361208,0.402777777777778
"622","7081117616154240","GA","30096 ","30328",16.6361208,0.402777777777778
"623","7081224867863139","GA","30096 ","30328",16.6361208,0.402777777777778
"624","7081157577807345","GA","30096 ","30328",16.6361208,0.402777777777778
"625","7081237379538742","GA","30096 ","30328",16.6361208,0.402777777777778
"626","7081147592731737","GA","30096 ","30328",16.6361208,0.402777777777778
"627","7081157562348818","GA","30096 ","30328",16.6361208,0.402777777777778
"628","7081157614749153","GA","30096 ","30328",16.6361208,0.402777777777778
"629","7081013942267600","GA","30094 ","30328",38.7138414,0.780833333333333
"630","7081077616276791","GA","30093 ","30328",14.7625998,0.333055555555556
"631","7081177576528858","GA","30093 ","30328",14.7625998,0.333055555555556
"632","7081147584100743","GA","30093 ","30328",14.7625998,0.333055555555556
"633","7081077549811771","GA","30088 ","30328",22.33933,0.476111111111111
"634","7081047585668492","GA","30088 ","30328",22.33933,0.476111111111111
"635","7081047585070392","GA","30088 ","30328",22.33933,0.476111111111111
"636","7081087599700683","GA","30088 ","30328",22.33933,0.476111111111111
"637","7081107633538707","GA","30088 ","30328",22.33933,0.476111111111111
"638","7081146574366892","GA","30088 ","30328",22.33933,0.476111111111111
"639","7081047585237314","GA","30088 ","30328",22.33933,0.476111111111111
"640","7081047584643538","GA","30088 ","30328",22.33933,0.476111111111111
"641","7081047583618671","GA","30088 ","30328",22.33933,0.476111111111111
"642","7081177619070447","GA","30088 ","30328",22.33933,0.476111111111111
"643","7081047585206699","GA","30088 ","30328",22.33933,0.476111111111111
"644","7081047582981179","GA","30088 ","30328",22.33933,0.476111111111111
"645","7081047585761784","GA","30088 ","30328",22.33933,0.476111111111111
"646","7081097576281763","GA","30088 ","30328",22.33933,0.476111111111111
"647","7081047584040438","GA","30088 ","30328",22.33933,0.476111111111111
"648","7081077614486939","GA","30088 ","30328",22.33933,0.476111111111111
"649","7081087582727677","GA","30088 ","30328",22.33933,0.476111111111111
"650","7081252656505728","GA","30087 ","30328",25.5749598,0.513611111111111
"651","7081107611939679","GA","30087 ","30328",25.5749598,0.513611111111111
"652","7081315637121053","GA","30087 ","30328",25.5749598,0.513611111111111
"653","7081067575401530","GA","30087 ","30328",25.5749598,0.513611111111111
"654","7081107574761136","GA","30087 ","30328",25.5749598,0.513611111111111
"655","7081323266870347","GA","30087 ","30328",25.5749598,0.513611111111111
"656","7081087532770835","GA","30087 ","30328",25.5749598,0.513611111111111
"657","7081236064215376","GA","30084 ","30328",14.8788016,0.321944444444444
"658","7081127523297628","GA","30083 ","30328",20.3875126,0.4175
"659","7081146059687192","GA","30083 ","30328",20.3875126,0.4175
"660","7081117570328251","GA","30083 ","30328",20.3875126,0.4175
"661","7081107593069768","GA","30083 ","30328",20.3875126,0.4175
"662","7081236208849890","GA","30083 ","30328",20.3875126,0.4175
"663","7081117565778189","GA","30083 ","30328",20.3875126,0.4175
"664","7081027533027728","GA","30083 ","30328",20.3875126,0.4175
"665","7081077590322876","GA","30083 ","30328",20.3875126,0.4175
"666","7081103257993344","GA","30083 ","30328",20.3875126,0.4175
"667","7081107609299557","GA","30083 ","30328",20.3875126,0.4175
"668","7081127528174517","GA","30083 ","30328",20.3875126,0.4175
"669","7081147605064126","GA","30083 ","30328",20.3875126,0.4175
"670","7081187587613748","GA","30083 ","30328",20.3875126,0.4175
"671","7081304380051154","GA","30083 ","30328",20.3875126,0.4175
"672","7081157631120016","GA","30083 ","30328",20.3875126,0.4175
"673","7081022196185855","GA","30082 ","30328",12.567815,0.35
"674","7081324088659207","GA","30082 ","30328",12.567815,0.35
"675","7081087600305282","GA","30081 ","30328",9.9312148,0.251666666666667
"676","7081051391149580","GA","30080 ","30328",10.4003718,0.268611111111111
"677","7081157613644934","GA","30080 ","30328",10.4003718,0.268611111111111
"678","7081126055551378","GA","30080 ","30328",10.4003718,0.268611111111111
"679","7081237097027333","GA","30080 ","30328",10.4003718,0.268611111111111
"680","7081067560085082","GA","30080 ","30328",10.4003718,0.268611111111111
"681","7081087536855343","GA","30080 ","30328",10.4003718,0.268611111111111
"682","7081024846735154","GA","30080 ","30328",10.4003718,0.268611111111111
"683","7081077543148709","GA","30080 ","30328",10.4003718,0.268611111111111
"684","7081093375568781","GA","30080 ","30328",10.4003718,0.268611111111111
"685","7081117546910786","GA","30078 ","30328",29.4611954,0.593611111111111
"686","7081074166495871","GA","30078 ","30328",29.4611954,0.593611111111111
"687","7081017473407972","GA","30078 ","30328",29.4611954,0.593611111111111
"688","7081212325028809","GA","30076 ","30328",12.2533866,0.311388888888889
"689","7081157575279661","GA","30076 ","30328",12.2533866,0.311388888888889
"690","7081254768709594","GA","30076 ","30328",12.2533866,0.311388888888889
"691","7081067586025393","GA","30076 ","30328",12.2533866,0.311388888888889
"692","7081167537061784","GA","30068 ","30328",6.2848396,0.211111111111111
"693","7081087533845214","GA","30068 ","30328",6.2848396,0.211111111111111
"694","7081127508596929","GA","30068 ","30328",6.2848396,0.211111111111111
"695","7081067575042698","GA","30068 ","30328",6.2848396,0.211111111111111
"696","7081077619569309","GA","30068 ","30328",6.2848396,0.211111111111111
"697","7081154693019079","GA","30067 ","30328",7.804784,0.278611111111111
"698","7081067573438344","GA","30067 ","30328",7.804784,0.278611111111111
"699","7081097512226831","GA","30067 ","30328",7.804784,0.278611111111111
"700","7081267007255344","GA","30067 ","30328",7.804784,0.278611111111111
"701","7081087530403744","GA","30067 ","30328",7.804784,0.278611111111111
"702","7081137540592752","GA","30067 ","30328",7.804784,0.278611111111111
"703","7081137565916951","GA","30067 ","30328",7.804784,0.278611111111111
"704","7081067574368144","GA","30067 ","30328",7.804784,0.278611111111111
"705","7081077622936008","GA","30067 ","30328",7.804784,0.278611111111111
"706","7081037631998910","GA","30067 ","30328",7.804784,0.278611111111111
"707","7081071831238769","GA","30066 ","30328",13.1929434,0.376388888888889
"708","7081037636127531","GA","30066 ","30328",13.1929434,0.376388888888889
"709","7081316264219830","GA","30066 ","30328",13.1929434,0.376388888888889
"710","7081077575969485","GA","30066 ","30328",13.1929434,0.376388888888889
"711","7081167541266296","GA","30064 ","30328",17.7589906,0.443055555555556
"712","7081067606573356","GA","30064 ","30328",17.7589906,0.443055555555556
"713","7081137529508795","GA","30064 ","30328",17.7589906,0.443055555555556
"714","7081287181427030","GA","30064 ","30328",17.7589906,0.443055555555556
"715","7081087583717339","GA","30064 ","30328",17.7589906,0.443055555555556
"716","7081307403746056","GA","30062 ","30328",8.6616946,0.248888888888889
"717","7081127536871724","GA","30062 ","30328",8.6616946,0.248888888888889
"718","7081147227031503","GA","30062 ","30328",8.6616946,0.248888888888889
"719","7081027524531878","GA","30062 ","30328",8.6616946,0.248888888888889
"720","7081057559939043","GA","30062 ","30328",8.6616946,0.248888888888889
"721","7081224174768054","GA","30062 ","30328",8.6616946,0.248888888888889
"722","7081257049562260","GA","30062 ","30328",8.6616946,0.248888888888889
"723","7081226108755552","GA","30062 ","30328",8.6616946,0.248888888888889
"724","7081127230743542","GA","30060 ","30328",13.555841,0.32
"725","7081246441829914","GA","30060 ","30328",13.555841,0.32
"726","7081047631523220","GA","30060 ","30328",13.555841,0.32
"727","7081115477020393","GA","30060 ","30328",13.555841,0.32
"728","7081137538343937","GA","30060 ","30328",13.555841,0.32
"729","7081067561901972","GA","30060 ","30328",13.555841,0.32
"730","7081257144865808","GA","30060 ","30328",13.555841,0.32
"731","7081197520462145","GA","30060 ","30328",13.555841,0.32
"732","7081177561756829","GA","30058 ","30328",31.9107542,0.633333333333333
"733","7081055004283231","GA","30058 ","30328",31.9107542,0.633333333333333
"734","7081117551424574","GA","30058 ","30328",31.9107542,0.633333333333333
"735","7081303897185208","GA","30058 ","30328",31.9107542,0.633333333333333
"736","7081015396220035","GA","30058 ","30328",31.9107542,0.633333333333333
"737","7081117620247006","GA","30058 ","30328",31.9107542,0.633333333333333
"738","7081057573946958","GA","30058 ","30328",31.9107542,0.633333333333333
"739","7081043411454124","GA","30058 ","30328",31.9107542,0.633333333333333
"740","7081167545062493","GA","30052 ","30328",36.8633122,0.794444444444444
"741","7081162206561883","GA","30052 ","30328",36.8633122,0.794444444444444
"742","7081101104585131","GA","30052 ","30328",36.8633122,0.794444444444444
"743","7081146410646507","GA","30052 ","30328",36.8633122,0.794444444444444
"744","7081027545601247","GA","30052 ","30328",36.8633122,0.794444444444444
"745","7081127554765493","GA","30052 ","30328",36.8633122,0.794444444444444
"746","7081073381659741","GA","30047 ","30328",21.4308432,0.495
"747","7081117561590646","GA","30047 ","30328",21.4308432,0.495
"748","7081256192896160","GA","30047 ","30328",21.4308432,0.495
"749","7081074583602232","GA","30046 ","30328",27.1172746,0.5325
"750","7081127568497174","GA","30045 ","30328",32.3258494,0.669444444444444
"751","7081147585332246","GA","30045 ","30328",32.3258494,0.669444444444444
"752","7081274389792985","GA","30045 ","30328",32.3258494,0.669444444444444
"753","7081067572343321","GA","30044 ","30328",22.2479842,0.473055555555556
"754","7081087530453806","GA","30044 ","30328",22.2479842,0.473055555555556
"755","7081017523476068","GA","30044 ","30328",22.2479842,0.473055555555556
"756","7081077603111696","GA","30044 ","30328",22.2479842,0.473055555555556
"757","7081067603691888","GA","30044 ","30328",22.2479842,0.473055555555556
"758","7081195711840418","GA","30043 ","30328",29.5892038,0.595833333333333
"759","7081097506707218","GA","30043 ","30328",29.5892038,0.595833333333333
"760","7081027569864655","GA","30041 ","30328",29.0150302,0.579444444444444
"761","7081157593752848","GA","30041 ","30328",29.0150302,0.579444444444444
"762","7081316124414787","GA","30040 ","30328",27.5298842,0.546388888888889
"763","7081296841740815","GA","30040 ","30328",27.5298842,0.546388888888889
"764","7081293244987945","GA","30040 ","30328",27.5298842,0.546388888888889
"765","7081127523750105","GA","30040 ","30328",27.5298842,0.546388888888889
"766","7081225861199636","GA","30040 ","30328",27.5298842,0.546388888888889
"767","7081117573734208","GA","30040 ","30328",27.5298842,0.546388888888889
"768","7081127519339897","GA","30040 ","30328",27.5298842,0.546388888888889
"769","7081235811589968","GA","30040 ","30328",27.5298842,0.546388888888889
"770","7081056394834021","GA","30040 ","30328",27.5298842,0.546388888888889
"771","7081057560997055","GA","30039 ","30328",29.5593766,0.600555555555556
"772","7081177604072499","GA","30039 ","30328",29.5593766,0.600555555555556
"773","7081194751476852","GA","30039 ","30328",29.5593766,0.600555555555556
"774","7081177635197174","GA","30039 ","30328",29.5593766,0.600555555555556
"775","7081177562239254","GA","30039 ","30328",29.5593766,0.600555555555556
"776","7081197503343825","GA","30039 ","30328",29.5593766,0.600555555555556
"777","7081051498850221","GA","30039 ","30328",29.5593766,0.600555555555556
"778","7081155955147359","GA","30039 ","30328",29.5593766,0.600555555555556
"779","7081117626483159","GA","30039 ","30328",29.5593766,0.600555555555556
"780","7081104786112455","GA","30039 ","30328",29.5593766,0.600555555555556
"781","7081177631134502","GA","30039 ","30328",29.5593766,0.600555555555556
"782","7081136583297550","GA","30038 ","30328",32.1804418,0.626666666666667
"783","7081213603171444","GA","30038 ","30328",32.1804418,0.626666666666667
"784","7081117568742992","GA","30038 ","30328",32.1804418,0.626666666666667
"785","7081194698813985","GA","30038 ","30328",32.1804418,0.626666666666667
"786","7081017515147156","GA","30036 ","30328",24.7926172,0.458055555555556
"787","7081117625560486","GA","30035 ","30328",23.2925576,0.4825
"788","7081077557163180","GA","30035 ","30328",23.2925576,0.4825
"789","7081245183931797","GA","30035 ","30328",23.2925576,0.4825
"790","7081077612542535","GA","30035 ","30328",23.2925576,0.4825
"791","7081294121392522","GA","30035 ","30328",23.2925576,0.4825
"792","7081077607641094","GA","30034 ","30328",26.6661382,0.507222222222222
"793","7081137564429238","GA","30034 ","30328",26.6661382,0.507222222222222
"794","7081057586466242","GA","30033 ","30328",16.7740716,0.347777777777778
"795","7081315290053031","GA","30024 ","30328",25.256803,0.608888888888889
"796","7081137556327838","GA","30024 ","30328",25.256803,0.608888888888889
"797","7081101301474956","GA","30024 ","30328",25.256803,0.608888888888889
"798","7081325450588148","GA","30024 ","30328",25.256803,0.608888888888889
"799","7081147617992652","GA","30024 ","30328",25.256803,0.608888888888889
"800","7081147610623007","GA","30022 ","30328",16.4260876,0.441388888888889
"801","7081137593468819","GA","30022 ","30328",16.4260876,0.441388888888889
"802","7081127545638221","GA","30019 ","30328",33.5002954,0.641111111111111
"803","7081083239717476","GA","30017 ","30328",30.8935224,0.665555555555556
"804","7081277449675587","GA","30017 ","30328",30.8935224,0.665555555555556
"805","7081016766237245","GA","30017 ","30328",30.8935224,0.665555555555556
"806","7081160736138404","GA","30014 ","30328",50.6434786,0.922777777777778
"807","7081133514776943","GA","30013 ","30328",38.8008374,0.68
"808","7081047566912448","GA","30013 ","30328",38.8008374,0.68
"809","7081137576403338","GA","30012 ","30328",39.8988512,0.746944444444444
"810","7081107631583531","GA","30012 ","30328",39.8988512,0.746944444444444
"811","7081177573314468","GA","30012 ","30328",39.8988512,0.746944444444444
"812","7081037635733008","GA","30012 ","30328",39.8988512,0.746944444444444
"813","7081067540400419","GA","30009 ","30328",14.5544308,0.323611111111111
"814","7081133515476220","GA","30008 ","30328",15.7350908,0.416111111111111
"815","7081087532650185","GA","30008 ","30328",15.7350908,0.416111111111111
"816","7081194730608831","GA","30008 ","30328",15.7350908,0.416111111111111
